epoch,train_loss,val_loss,train_accuracy,val_accuracy
27,0.3102248638293274,0.3763947158083589,0.9090909090909091,0.8596491228070176
28,0.3057763148277433,0.37183325962948527,0.9149560117302052,0.8596491228070176
29,0.3015100089136769,0.3674378068231745,0.9149560117302052,0.8596491228070176
30,0.29741896729957507,0.3632093094640855,0.9149560117302052,0.8596491228070176
31,0.29347579116193445,0.3591404440482873,0.9178885630498533,0.8596491228070176
32,0.2896647591075018,0.35521162617543245,0.9178885630498533,0.8596491228070176
33,0.2859860921970725,0.3514219141783396,0.9178885630498533,0.8596491228070176
34,0.28244276588333683,0.34776649259942405,0.9208211143695014,0.8596491228070176
35,0.27902486232719714,0.34424127215778877,0.9208211143695014,0.8596491228070176
36,0.2756957106844409,0.3408176146635644,0.9208211143695014,0.868421052631579
37,0.2724859224875623,0.3375164118895144,0.9208211143695014,0.868421052631579
38,0.26937783778139196,0.33432223176812825,0.9208211143695014,0.868421052631579
39,0.2663702418800019,0.33123022667723195,0.9208211143695014,0.868421052631579
40,0.26346028072798444,0.32823470987651143,0.9208211143695014,0.868421052631579
41,0.2606412936805066,0.325333364964187,0.9208211143695014,0.868421052631579
42,0.25788350552064293,0.3225000911588165,0.9208211143695014,0.8771929824561403
43,0.25521166943009627,0.31975289945104474,0.9237536656891495,0.8771929824561403
44,0.25262425123311544,0.3170911253658042,0.9237536656891495,0.8771929824561403
45,0.2501104613910082,0.3145011329912545,0.9266862170087976,0.8771929824561403
46,0.24767010807044562,0.3119889972605147,0.9296187683284457,0.8771929824561403
47,0.24530276732238104,0.30955027133937146,0.9296187683284457,0.8771929824561403
48,0.2430037040398783,0.30718308754267654,0.9296187683284457,0.8771929824561403
49,0.24077072604974395,0.30486938749967435,0.9296187683284457,0.8771929824561403
50,0.23859576079741676,0.3026015358631079,0.9325513196480938,0.8771929824561403
51,0.23648092519743127,0.3003918533921498,0.9354838709677419,0.8771929824561403
52,0.23443931954732328,0.2982478427611091,0.9354838709677419,0.8771929824561403
53,0.23245501284273434,0.29616373152002695,0.9384164222873901,0.8771929824561403
54,0.23051907806770042,0.29413472597474294,0.9384164222873901,0.8771929824561403
55,0.22863302905405364,0.2921592268823131,0.9384164222873901,0.8771929824561403
56,0.2267897221942718,0.29023379246758446,0.9384164222873901,0.8771929824561403
57,0.22494258241186463,0.28832787465339865,0.9384164222873901,0.8859649122807017
58,0.2231367375144269,0.28646889048983887,0.9472140762463344,0.8859649122807017
59,0.22137080097935238,0.2846479625776935,0.9472140762463344,0.8859649122807017
60,0.21964903536101063,0.28287133767776934,0.9472140762463344,0.8859649122807017
61,0.2179709607355854,0.2811440204251441,0.9472140762463344,0.8859649122807017
62,0.21633370780635475,0.2794569755092251,0.9472140762463344,0.8859649122807017
63,0.21473502451938775,0.2778099965365015,0.9472140762463344,0.8859649122807017
64,0.21316740270141846,0.276200101481993,0.9472140762463344,0.8859649122807017
65,0.21162545950924255,0.2746201576863992,0.9472140762463344,0.8859649122807017
66,0.2101162445837202,0.27307409937499766,0.9472140762463344,0.8859649122807017
67,0.20864170039210125,0.27156239694403383,0.9472140762463344,0.8859649122807017
68,0.20720365874911448,0.27008513571985854,0.9472140762463344,0.8859649122807017
69,0.20579893540010777,0.26864114545147083,0.9472140762463344,0.8859649122807017
70,0.20442442246941805,0.26722650883941856,0.9472140762463344,0.8859649122807017
71,0.20306908380707153,0.26583553395153076,0.9472140762463344,0.8859649122807017
72,0.20173944703711066,0.2644756028628893,0.9501466275659824,0.8859649122807017
73,0.20042981862168874,0.26314037118913763,0.9501466275659824,0.8947368421052632
74,0.19914405079650058,0.26182885300388803,0.9501466275659824,0.8947368421052632
75,0.19788675414402046,0.26054380397306753,0.9501466275659824,0.8947368421052632
76,0.19665814624413916,0.259286469475461,0.9501466275659824,0.8947368421052632
77,0.19545571627572364,0.25805379494951913,0.9501466275659824,0.8947368421052632
78,0.19427931133949883,0.2568467811072278,0.9501466275659824,0.8947368421052632
79,0.19312642687705223,0.2556593350350658,0.9501466275659824,0.8947368421052632
80,0.19199797128503845,0.25449345074670116,0.9501466275659824,0.8947368421052632
81,0.190895013020339,0.253350450650703,0.9501466275659824,0.8947368421052632
82,0.18981451204153496,0.2522283749835558,0.9501466275659824,0.8947368421052632
83,0.18875512724416288,0.25112850097832773,0.9501466275659824,0.8947368421052632
84,0.18771481012973484,0.2500498148621879,0.9501466275659824,0.8947368421052632
85,0.1866928682773126,0.24899005003754324,0.9501466275659824,0.8947368421052632
86,0.18569035369177442,0.24794862884059457,0.9501466275659824,0.8947368421052632
87,0.18470592683710635,0.24692365982189735,0.9501466275659824,0.8947368421052632
88,0.18374070479827748,0.24591778268197317,0.9501466275659824,0.8947368421052632
89,0.18279308022405338,0.24493041644475544,0.9501466275659824,0.8947368421052632
90,0.1818561683083009,0.24395681590818308,0.9501466275659824,0.9035087719298246
91,0.18093600331813636,0.24299926175093123,0.9501466275659824,0.9035087719298246
92,0.1800324499299526,0.24205629717666258,0.9530791788856305,0.9035087719298246
93,0.17914429114445002,0.24112894211771574,0.9530791788856305,0.9035087719298246
94,0.17827041208110375,0.24021628504174605,0.9530791788856305,0.9035087719298246
95,0.17741158315190497,0.23931880754620566,0.9530791788856305,0.9035087719298246
96,0.17656664049080895,0.23843885431958026,0.9530791788856305,0.9035087719298246
97,0.17573478465296632,0.23757285397859404,0.9530791788856305,0.9035087719298246
98,0.17491073309764277,0.23672059485653354,0.9530791788856305,0.9035087719298246
99,0.17409550511942506,0.2358779655224707,0.9530791788856305,0.9035087719298246
100,0.17329356490703385,0.23504807676506925,0.9530791788856305,0.9035087719298246
101,0.1725042037141514,0.234230540807091,0.9530791788856305,0.9035087719298246
102,0.17172759432839899,0.23342547983334927,0.9560117302052786,0.9035087719298246
103,0.17096362645739374,0.2326325029050449,0.9560117302052786,0.9035087719298246
104,0.17021159169653172,0.23185290393953376,0.9560117302052786,0.9035087719298246
105,0.1694713253522033,0.23108494200735377,0.9560117302052786,0.9035087719298246
106,0.16874260424585233,0.23032808167980406,0.9560117302052786,0.9035087719298246
107,0.1680256175748227,0.2295822238780829,0.9560117302052786,0.9035087719298246
108,0.16732103435768186,0.2288479187420194,0.9560117302052786,0.9035087719298246
109,0.16662701893971005,0.22812207486697392,0.9560117302052786,0.9035087719298246
110,0.16594375855515914,0.22740718194334902,0.9560117302052786,0.9122807017543859
111,0.16527143061607494,0.2267025640111913,0.9560117302052786,0.9122807017543859
112,0.164608884271136,0.22600087949776052,0.9560117302052786,0.9122807017543859
113,0.16395639540338144,0.2253082964448892,0.9560117302052786,0.9122807017543859
114,0.16331454991985486,0.22462561258523128,0.9560117302052786,0.9122807017543859
115,0.16268184311750794,0.2239519294832494,0.9560117302052786,0.9122807017543859
116,0.1620581451507608,0.22328692024060257,0.9560117302052786,0.9122807017543859
117,0.16144416366991662,0.22263078436448042,0.9560117302052786,0.9122807017543859
118,0.1608436615986904,0.22198718628647168,0.9560117302052786,0.9122807017543859
119,0.16025283534713794,0.22135177090896113,0.9560117302052786,0.9122807017543859
120,0.1596710701469637,0.22072433959872023,0.9589442815249267,0.9122807017543859
121,0.15909710364961405,0.22010573050652146,0.9589442815249267,0.9210526315789473
122,0.15853013011701012,0.21949443631368948,0.9589442815249267,0.9210526315789473
123,0.15797082345867977,0.21889074904638062,0.9618768328445748,0.9210526315789473
124,0.1574181683053708,0.2182944238311553,0.9618768328445748,0.9210526315789473
125,0.15686926317365943,0.21770344787072965,0.9618768328445748,0.9210526315789473
126,0.15632755347965988,0.21711945529535626,0.9618768328445748,0.9210526315789473
127,0.15579306770968332,0.21654241371677255,0.9618768328445748,0.9210526315789473
128,0.1552656392085173,0.21597215262064717,0.9618768328445748,0.9210526315789473
129,0.15474504662918873,0.2154086498913301,0.9618768328445748,0.9210526315789473
130,0.15423105119279754,0.2148515214195187,0.9618768328445748,0.9210526315789473
131,0.15372324871923498,0.21430034422492977,0.9618768328445748,0.9210526315789473
132,0.15322131603635497,0.21375533743778896,0.9618768328445748,0.9210526315789473
133,0.15272301773416366,0.21321381685085422,0.9618768328445748,0.9210526315789473
134,0.15223064750464838,0.21267830730933476,0.9618768328445748,0.9210526315789473
135,0.1517434870751519,0.2121484109729199,0.9618768328445748,0.9210526315789473
136,0.15126132764301298,0.2116243755734842,0.9618768328445748,0.9210526315789473
137,0.15078491697043,0.2111064262761475,0.9618768328445748,0.9210526315789473
138,0.1503117332424673,0.2105941860018956,0.9618768328445748,0.9210526315789473
139,0.1498404475861497,0.21008519916135585,0.9618768328445748,0.9210526315789473
140,0.1493744799504233,0.20958168422972023,0.9618768328445748,0.9210526315789473
141,0.14891289358517037,0.20908217496487944,0.9618768328445748,0.9210526315789473
142,0.14845663430019368,0.20858760601903972,0.9618768328445748,0.9210526315789473
143,0.1480057245504521,0.20809819770832125,0.9618768328445748,0.9210526315789473
144,0.1475597212390873,0.20761337031445706,0.9618768328445748,0.9210526315789473
145,0.14711889138239337,0.2071336439840901,0.9618768328445748,0.9210526315789473
146,0.14668275524798124,0.2066585002512486,0.9618768328445748,0.9210526315789473
147,0.14625149834571508,0.2061884271961003,0.9618768328445748,0.9210526315789473
148,0.14582438303084355,0.20572231478403627,0.9618768328445748,0.9210526315789473
149,0.14540219176712985,0.20526090030808572,0.9618768328445748,0.9210526315789473
150,0.1449847356604235,0.20480405305182534,0.9618768328445748,0.9210526315789473
151,0.1445719424954184,0.20435247109511137,0.9618768328445748,0.9210526315789473
152,0.14416343735977383,0.20390551757618477,0.9618768328445748,0.9210526315789473
153,0.1437563052279574,0.2034609269095345,0.9618768328445748,0.9210526315789473
154,0.14335374439477377,0.20301944348363443,0.9618768328445748,0.9210526315789473
155,0.14295532371600894,0.20258253700097031,0.9618768328445748,0.9210526315789473
156,0.14255645008547277,0.20214791072477184,0.9618768328445748,0.9210526315789473
157,0.14216128311104698,0.20171757157868453,0.9618768328445748,0.9210526315789473
158,0.1417703733123357,0.20129173849551535,0.9618768328445748,0.9210526315789473
159,0.14138386434854933,0.20087011967631463,0.9618768328445748,0.9210526315789473
160,0.14100132057285367,0.20045231120920096,0.9618768328445748,0.9210526315789473
161,0.14062290643388917,0.20003860630045084,0.9618768328445748,0.9210526315789473
162,0.14024824212782816,0.19962849404968272,0.9618768328445748,0.9210526315789473
163,0.13987743603583275,0.19922163101789664,0.9618768328445748,0.9210526315789473
164,0.13951053014027207,0.19881858492334428,0.9618768328445748,0.9210526315789473
165,0.13914727664426857,0.19841907760201993,0.9618768328445748,0.9210526315789473
166,0.1387875250778203,0.19802306071396078,0.9618768328445748,0.9210526315789473
167,0.13843136873735742,0.19763045955658118,0.9618768328445748,0.9210526315789473
168,0.13807878016129457,0.19724124342232627,0.9618768328445748,0.9210526315789473
169,0.13772949338747764,0.19685534713337274,0.9618768328445748,0.9210526315789473
170,0.13738280788974833,0.196472544734771,0.9618768328445748,0.9210526315789473
171,0.13703941703300118,0.1960925599834865,0.9618768328445748,0.9210526315789473
172,0.13669892236032224,0.19571523860444756,0.9618768328445748,0.9210526315789473
173,0.13636163700797205,0.19534098403486777,0.9618768328445748,0.9210526315789473
174,0.13602771941941905,0.19496945956629858,0.9618768328445748,0.9210526315789473
175,0.13569707649049736,0.19459973068388617,0.9618768328445748,0.9210526315789473
176,0.13536952897473672,0.1942328963353567,0.9618768328445748,0.9210526315789473
177,0.13504503229981854,0.19386897640354,0.9618768328445748,0.9210526315789473
178,0.134723575912002,0.19350807117944607,0.9618768328445748,0.9210526315789473
179,0.1344050870493135,0.19315019731144087,0.9618768328445748,0.9210526315789473
180,0.13408967536959318,0.1927952843694075,0.9618768328445748,0.9210526315789473
181,0.13377718268417035,0.1924431280510931,0.9618768328445748,0.9210526315789473
182,0.13346764102470948,0.19209389441875863,0.9618768328445748,0.9210526315789473
183,0.13316077262459652,0.19174730712511118,0.9618768328445748,0.9210526315789473
184,0.13285656711339267,0.19140336782726494,0.9618768328445748,0.9210526315789473
185,0.13255500969944525,0.1910619566940973,0.9618768328445748,0.9210526315789473
186,0.13225605145256603,0.1907229361143543,0.9618768328445748,0.9210526315789473
187,0.13195984344972395,0.19038652399740907,0.9618768328445748,0.9210526315789473
188,0.13166621091789332,0.1900525853665014,0.9618768328445748,0.9210526315789473
189,0.1313754798364243,0.18972066487782194,0.9618768328445748,0.9210526315789473
190,0.1310870688652711,0.18939105743942986,0.9618768328445748,0.9210526315789473
191,0.130801078874398,0.18906383935020468,0.9618768328445748,0.9210526315789473
192,0.13051745989409205,0.18873899986507597,0.9618768328445748,0.9298245614035088
193,0.13023607222166847,0.18841625621796404,0.9618768328445748,0.9298245614035088
194,0.1299571824874297,0.1880960480770258,0.9618768328445748,0.9298245614035088
195,0.12968055159686612,0.18777804098423942,0.9618768328445748,0.9298245614035088
196,0.1294063366383181,0.18746225723365378,0.9648093841642229,0.9298245614035088
197,0.1291347538224525,0.18714898192288038,0.9648093841642229,0.9298245614035088
198,0.12886529504983232,0.1868378078642713,0.9648093841642229,0.9298245614035088
199,0.12859780957579492,0.18652880203548536,0.9648093841642229,0.9298245614035088
200,0.12833212748948417,0.1862217484190256,0.9648093841642229,0.9298245614035088
201,0.1280681880710696,0.18591679703130198,0.9648093841642229,0.9298245614035088
202,0.1278058429723403,0.1856134584212058,0.9648093841642229,0.9298245614035088
203,0.12754552124099783,0.185312135242748,0.9648093841642229,0.9298245614035088
204,0.1272872203620073,0.18501279401655416,0.9648093841642229,0.9298245614035088
205,0.1270310912857626,0.18471562265682898,0.9648093841642229,0.9298245614035088
206,0.12677656234451345,0.18442036701413744,0.9648093841642229,0.9298245614035088
207,0.1265239887709743,0.18412702973069886,0.9648093841642229,0.9298245614035088
208,0.12627342266888708,0.1838355322110226,0.9648093841642229,0.9298245614035088
209,0.12602461438491913,0.18354558768491452,0.9648093841642229,0.9298245614035088
210,0.12577765609888591,0.18325728109175823,0.9648093841642229,0.9298245614035088
211,0.1255325074606379,0.18297081272898952,0.9648093841642229,0.9298245614035088
212,0.1252891472960366,0.18268651119145196,0.9648093841642229,0.9298245614035088
213,0.1250475551834287,0.18240425902586577,0.9648093841642229,0.9298245614035088
214,0.12480758065203648,0.18212377875270194,0.9648093841642229,0.9298245614035088
215,0.12456953011770475,0.18184535512945263,0.9648093841642229,0.9298245614035088
216,0.12433322201596558,0.18156873752443703,0.9648093841642229,0.9298245614035088
217,0.12409857283172336,0.18129414896930254,0.9648093841642229,0.9298245614035088
218,0.12386563482952632,0.18102145284493118,0.9648093841642229,0.9298245614035088
219,0.12363441998312273,0.1807505553805927,0.9618768328445748,0.9298245614035088
220,0.1234047508107217,0.18048117459899596,0.9618768328445748,0.9298245614035088
221,0.1231766756336082,0.18021346609300415,0.9618768328445748,0.9298245614035088
222,0.12295015948749079,0.17994732922853116,0.9618768328445748,0.9298245614035088
223,0.12272518693138179,0.17968263671769946,0.9618768328445748,0.9298245614035088
224,0.12250178023800319,0.17941912195715531,0.9618768328445748,0.9298245614035088
225,0.12227985972755503,0.17915703561067942,0.9618768328445748,0.9298245614035088
226,0.1220594214176286,0.17889646597757772,0.9618768328445748,0.9298245614035088
227,0.12184041988119024,0.1786374551543578,0.9618768328445748,0.9298245614035088
228,0.12162277398929289,0.1783803271858793,0.9618768328445748,0.9298245614035088
229,0.12140660459813483,0.17812465040683598,0.9618768328445748,0.9298245614035088
230,0.1211922211626521,0.17787060325551068,0.9618768328445748,0.9298245614035088
231,0.12097921469451312,0.17761797171859237,0.9618768328445748,0.9298245614035088
232,0.12076754396908876,0.17736679066182798,0.9618768328445748,0.9298245614035088
233,0.12055722734829202,0.17711704682140358,0.9618768328445748,0.9298245614035088
234,0.12034819529879029,0.17686867557775143,0.9618768328445748,0.9298245614035088
235,0.1201403878617786,0.17662173363280023,0.9618768328445748,0.9298245614035088
236,0.11993388787627443,0.17637628014616805,0.9618768328445748,0.9298245614035088
237,0.11972868123792581,0.17613215752338188,0.9618768328445748,0.9298245614035088
238,0.11952476370402138,0.17588935056801755,0.9618768328445748,0.9298245614035088
239,0.11932242905387742,0.17564825365750442,0.9618768328445748,0.9298245614035088
240,0.11912133759542859,0.17540844262275038,0.9618768328445748,0.9298245614035088
241,0.11892147503152024,0.17516990529753518,0.9618768328445748,0.9298245614035088
242,0.11872282689115789,0.17493275163702723,0.9618768328445748,0.9298245614035088
243,0.11852537908152722,0.17469712810073698,0.9618768328445748,0.9298245614035088
244,0.11832912141461473,0.17446273228240972,0.9618768328445748,0.9298245614035088
245,0.11813407810500239,0.17422977801230027,0.9618768328445748,0.9298245614035088
246,0.11794033220459424,0.17399823917753351,0.9618768328445748,0.9298245614035088
247,0.11774774286257685,0.17376743618677035,0.9618768328445748,0.9298245614035088
248,0.11755508667657483,0.17353514579919174,0.9618768328445748,0.9298245614035088
249,0.1173635685115286,0.1733040386332255,0.9618768328445748,0.9298245614035088
250,0.11717317465412794,0.1730740805623452,0.9618768328445748,0.9298245614035088
251,0.11698383279483636,0.17284532417786788,0.9618768328445748,0.9298245614035088
252,0.11679560944372866,0.172617544041577,0.9618768328445748,0.9298245614035088
253,0.11660875804726246,0.1723914341632586,0.9618768328445748,0.9298245614035088
254,0.11642304485013548,0.1721664421632431,0.9618768328445748,0.9298245614035088
255,0.11623849733268599,0.17194276841691736,0.9618768328445748,0.9298245614035088
256,0.11605498176515752,0.17172035932431454,0.9618768328445748,0.9298245614035088
257,0.11587249048707651,0.17149897888961158,0.9618768328445748,0.9298245614035088
258,0.1156910091302823,0.17127863510049748,0.9618768328445748,0.9298245614035088
259,0.1155104816600952,0.17105928020987568,0.9618768328445748,0.9298245614035088
260,0.115330946932929,0.17084095760821683,0.9618768328445748,0.9298245614035088
261,0.11515239373077804,0.17062365654792022,0.9618768328445748,0.9298245614035088
262,0.11497484070692329,0.1704073673218934,0.9618768328445748,0.9298245614035088
263,0.11479831389387507,0.17019211207362178,0.9618768328445748,0.9298245614035088
264,0.11462275947822025,0.16997775985724872,0.9618768328445748,0.9298245614035088
265,0.11444789387526542,0.16976441415311952,0.9618768328445748,0.9298245614035088
266,0.11427403120838435,0.16955204791711248,0.9618768328445748,0.9298245614035088
267,0.11410104216349908,0.16934057227304739,0.9618768328445748,0.9298245614035088
268,0.11392897712615775,0.16913041913781898,0.9618768328445748,0.9298245614035088
269,0.11375801475238195,0.1689216600564248,0.9618768328445748,0.9298245614035088
270,0.11358786227972667,0.16871390258301466,0.9618768328445748,0.9298245614035088
271,0.11341867598925061,0.16850706451262812,0.9618768328445748,0.9298245614035088
272,0.11325030097919846,0.16830106466281305,0.9618768328445748,0.9298245614035088
273,0.1130827889825596,0.16809604134970468,0.9618768328445748,0.9298245614035088
274,0.11291616387096676,0.1678919189846234,0.9618768328445748,0.9298245614035088
275,0.11275033186377127,0.16768883125705025,0.9618768328445748,0.9298245614035088
276,0.11258544198541147,0.16748662387067484,0.9618768328445748,0.9298245614035088
277,0.11242128805709824,0.16728521361905982,0.9618768328445748,0.9298245614035088
278,0.11225800730673856,0.16708473699968038,0.9618768328445748,0.9298245614035088
279,0.11209553804604065,0.16688504258919548,0.9618768328445748,0.9298245614035088
280,0.11193384136957416,0.16668626569700432,0.9618768328445748,0.9298245614035088
281,0.1117730734674728,0.16648666321510278,0.9618768328445748,0.9298245614035088
282,0.1116130148080621,0.16628784375014388,0.9618768328445748,0.9298245614035088
283,0.11145378634342216,0.16608800084689251,0.9618768328445748,0.9298245614035088
284,0.11129516960308179,0.16588753284950708,0.9648093841642229,0.9298245614035088
285,0.11113738064083757,0.16568797185237938,0.9648093841642229,0.9298245614035088
286,0.11098040288991173,0.16548920994155986,0.9648093841642229,0.9298245614035088
287,0.11082413845138898,0.16528985590129947,0.9648093841642229,0.9298245614035088
288,0.11066869542731814,0.1650912559009361,0.9648093841642229,0.9298245614035088
289,0.11051393749472042,0.16489350133228842,0.9648093841642229,0.9298245614035088
290,0.11036033889678153,0.16469693137879277,0.9648093841642229,0.9298245614035088
291,0.11020750395261636,0.1645012822437592,0.9648093841642229,0.9298245614035088
292,0.11005545369224344,0.16430661010236144,0.9648093841642229,0.9298245614035088
293,0.10990408125967636,0.1641116447925413,0.9648093841642229,0.9298245614035088
294,0.10975342448268491,0.16391644275767372,0.9648093841642229,0.9298245614035088
295,0.10960346968520847,0.16372194836015302,0.9648093841642229,0.9298245614035088
296,0.10945416035309716,0.16352828288530058,0.9648093841642229,0.9298245614035088
297,0.10930555153501266,0.16333498744949865,0.9648093841642229,0.9298245614035088
298,0.10915754522373752,0.1631421968565504,0.9648093841642229,0.9298245614035088
299,0.10901030128283301,0.16295007753219698,0.9648093841642229,0.9298245614035088
300,0.10886361242719471,0.16275876083341256,0.9648093841642229,0.9298245614035088
301,0.10871769662795859,0.16256816662001616,0.9648093841642229,0.9298245614035088
302,0.10857231654442273,0.16237822058657894,0.9648093841642229,0.9298245614035088
303,0.10842767815651078,0.16218905801892752,0.9648093841642229,0.9298245614035088
304,0.10828362479353533,0.162000538906696,0.9648093841642229,0.9298245614035088
305,0.1081403708825455,0.16181282196433788,0.9648093841642229,0.9298245614035088
306,0.10799768357222166,0.16162573747916617,0.9648093841642229,0.9298245614035088
307,0.10785566637629604,0.16144154621686274,0.9648093841642229,0.9298245614035088
308,0.10771423083126183,0.16125879751399996,0.9648093841642229,0.9298245614035088
309,0.10757345443161592,0.16107682641021792,0.9648093841642229,0.9298245614035088
310,0.10743326034728788,0.16089546351940912,0.9648093841642229,0.9298245614035088
311,0.10729370901439296,0.16071483857394217,0.9648093841642229,0.9298245614035088
312,0.10715480409745037,0.16053487355742496,0.9648093841642229,0.9298245614035088
313,0.10701656450710664,0.16035579315102005,0.9648093841642229,0.9298245614035088
314,0.10687879920323964,0.16017722013053393,0.9648093841642229,0.9298245614035088
315,0.10674160036460344,0.15999935287163233,0.9648093841642229,0.9298245614035088
316,0.10660474845934781,0.15982206246279337,0.9648093841642229,0.9298245614035088
317,0.10646779272944218,0.1596449293187463,0.9648093841642229,0.9298245614035088
318,0.10633142408872885,0.159468375086712,0.9648093841642229,0.9298245614035088
319,0.10619560214436512,0.15929251833729935,0.9648093841642229,0.9298245614035088
320,0.10606035133667545,0.15911722150863045,0.9648093841642229,0.9298245614035088
321,0.10592564087049074,0.1589426166350144,0.9648093841642229,0.9298245614035088
322,0.10579148897106548,0.15876640039554935,0.9648093841642229,0.9298245614035088
323,0.10565787208464526,0.15859079635944387,0.9648093841642229,0.9298245614035088
324,0.10552480048597025,0.15841574888976823,0.9648093841642229,0.9298245614035088
325,0.10539223964961689,0.15824138276223315,0.9648093841642229,0.9298245614035088
326,0.10526005716300393,0.15806747568032034,0.9648093841642229,0.9298245614035088
327,0.10512839879995718,0.157894239981352,0.9648093841642229,0.9298245614035088
328,0.10499726750012076,0.1577215345175772,0.9648093841642229,0.9298245614035088
329,0.10486663547420598,0.15754949284533717,0.9648093841642229,0.9298245614035088
330,0.1047366537776007,0.15737798279795454,0.9648093841642229,0.9298245614035088
331,0.10460705939305272,0.15720712128035677,0.9648093841642229,0.9298245614035088
332,0.10447810704012987,0.1570367938190178,0.9648093841642229,0.9298245614035088
333,0.10434951747098832,0.1568671039135997,0.9648093841642229,0.9298245614035088
334,0.1042215425485659,0.15669804529429393,0.9648093841642229,0.9298245614035088
335,0.10409392718852177,0.15652963534637984,0.9648093841642229,0.9298245614035088
336,0.10396693507450776,0.1563617410309653,0.9648093841642229,0.9298245614035088
337,0.10384030087699929,0.1561944648694168,0.9648093841642229,0.9298245614035088
338,0.10371428058443533,0.15602770980566164,0.9648093841642229,0.9298245614035088
339,0.10358862693561321,0.1558615996808807,0.9648093841642229,0.9298245614035088
340,0.10346357497554814,0.15569606186042548,0.9648093841642229,0.9298245614035088
341,0.10333886362245417,0.1555311044141242,0.9648093841642229,0.9298245614035088
342,0.10321474630566396,0.1553666282988545,0.9648093841642229,0.9298245614035088
343,0.10309112079394024,0.15520280276678627,0.9648093841642229,0.9298245614035088
344,0.10296803559866306,0.15503947659097253,0.9648093841642229,0.9298245614035088
345,0.10284533945497083,0.1548767365909712,0.9648093841642229,0.9298245614035088
346,0.10272315017145443,0.15471446336359918,0.9648093841642229,0.9298245614035088
347,0.1026013679832802,0.1545527997771269,0.9648093841642229,0.9298245614035088
348,0.10248004617515981,0.1543915683443018,0.9648093841642229,0.9298245614035088
349,0.10235916599205294,0.15423090216007107,0.9648093841642229,0.9298245614035088
350,0.10223870880193235,0.15407081897923564,0.9648093841642229,0.9298245614035088
351,0.10211872241645517,0.15391126149175852,0.9648093841642229,0.9298245614035088
352,0.10199911160229647,0.15375211180526477,0.9648093841642229,0.9298245614035088
353,0.10188001467432231,0.15359329386797207,0.9648093841642229,0.9298245614035088
354,0.10176127732367606,0.1534349356774083,0.9648093841642229,0.9298245614035088
355,0.10164319731464751,0.1532771184613203,0.9648093841642229,0.9298245614035088
356,0.1015254516043026,0.15311905711560245,0.9648093841642229,0.9298245614035088
357,0.1014082747412091,0.1529614190325387,0.9648093841642229,0.9298245614035088
358,0.10129166370785021,0.15280441076867263,0.9648093841642229,0.9298245614035088
359,0.10117549213483618,0.15264797286147158,0.9648093841642229,0.9298245614035088
360,0.10105961907410908,0.1524918218680616,0.9648093841642229,0.9385964912280702
361,0.10094417614055218,0.1523363568121265,0.9648093841642229,0.9385964912280702
362,0.10082938931002476,0.15218172485125858,0.9648093841642229,0.9385964912280702
363,0.10071540827232184,0.1520288649707105,0.9648093841642229,0.9385964912280702
364,0.10060156667816071,0.15187640358439142,0.9648093841642229,0.9385964912280702
365,0.10048652543029213,0.15172424864106376,0.9648093841642229,0.9385964912280702
366,0.10037178327794719,0.15157243387563316,0.9648093841642229,0.9385964912280702
367,0.10025764887683816,0.15142119066784385,0.9648093841642229,0.9385964912280702
